ŠIFRA,VRSTA,ČLANEK,VSEBINA,LINK
85/66,Splošno,"Delo (28.05.1985, letnik 27, številka 122)
in Delo (29.05.1985, letnik 27, številka 123)",">>3 dnevna letna šola  za uporabnike Iskra Delta v Cankarjevem domu
'Prireditev posvetili viziji avtomatizirane in informatizirane tovarne prihodnosti. Želijo ustvariti večji napredek na področju računalniškega načrtovanja, avtomatizacije proizvodnega procesa z robotiko, numerično kontrolo in procesno tehniko.'
'Prednostne naloge so še zagotovite jugoslovanske arhitekture računalnikov, nadomestitev uvoza do 80% in 50% dohodka iz izvoza do leta 1990.'
>>IDC bo za zdaj zaposlila 25 delavcev
'Po skoraj eno letnem postopku ustanovljeno podjetje IDC v Avstriji. Proizvodni program končna izdelava 16 in 32-bitnih mikroračunalnikov Triglav.. letno naj bi naredili do 1000 Triglavov.. bazična proizvodnja nekaterih modulov v Kranju, ostalo komponente iz svetovnega trga.''Triglav temelji na standardu VME in ga je mogoče uporabljati za več namenov, kot večuporabniški poslovni sistem, inženirsko delovno postajo ali za nadzor procesov ali robotov. Možnost izbire procesorjev Motorola 68010, Intel 286, DEC J-11 in Zilog Z-80B.'
'V Avstriji mogoč pet letno postopno odplačevanje opreme in nižje dajatve za uvoz kompponent. Triglav naj bi pridobil status avstrijskega izdelka in bi se tako brezcarinsko prodajal na evropskem trgu. Sledi trženje sistema.'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-D55G4DIB/2/index.html
85/67,Splošno,"Delo (30.05.1985, letnik 27, številka 124)",>>Sinclair v težavah,http://www.dlib.si/listalnik/URN_NBN_SI_doc-V8C730CM/index.html
85/68,Splošno,"Delo (31.05.1985, letnik 27, številka 125)",">>Ljubljanska banka bo letos dobila nov računalnik
>>Na Bledu posvet o uporabi računalnikov in malih poslovnih sistemov
>>LIP Bled bo šolam razdelil 20 računalnikov Commodore 64",http://www.dlib.si/listalnik/URN_NBN_SI_doc-G8DZMWMV/index.html
85/69,Splošno,"Delo (01.06.1985, letnik 27, številka 126)",">>Na železnicah kupujejo vsak svoj tip računalnikov
>>Pod okriljem Svetovne banke sklicali konferenco o računalniškem urejanju dolžniške krize
'Spodbudili države, da investirajo v informacijske sisteme namenjene urejanju zapletenih dolžniških razmerij.'","http://www.dlib.si/listalnik/URN_NBN_SI_doc-VY4G9DP9/2/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_doc-VY4G9DP9/14/index.html "
85/70,Splošno,"Delo (03.06.1985, letnik 27, številka 127)",">>Finančni položaj ZOTKS se vse bolj zaostruje, pričakovanja pa se povečujejo",http://www.dlib.si/listalnik/URN_NBN_SI_doc-I1MB17DB/2/index.html
85/71,Splošno,"Delo (04.06.1985, letnik 27, številka 128)",">>Tudi Apple se dogovarja da bi na kitajskem odprl tovarno
>>Nov računalniški sistem v Pomurski banki",http://www.dlib.si/listalnik/URN_NBN_SI_doc-QXJHDNGO/22/index.html
85/72,Splošno,"Delo (05.06.1985, letnik 27, številka 129)",">>Gradnja nove tovarne Iskra Delta v Mostah
'Kapaciteta naj bi bila 600 srednjih in 6500 mikro sistemov letno. Načrtujejo tudi prostore za vzdrževanje opreme.'
>>So izdelik domačih proizvajalcev jugoslovanski računalniki??
'Proizvajalci trdijo da so njihovi izdelki skoraj v večini domačega izvora in plod domačega znanja. Drugi trdijo da je vse samo sestavljanje in lepljenje nalepk. Debate so se začele pred 10 leti, ko se je pojavil prvi tako imenovani domači računalnik. Uporabnikom je prerekanja dovolj, vidijo da je računalnik v notranjosti sestavljen iz različnih tujih komponent, njim je važno da je dostopen, da računalnik dela in je urejeno vzdrževanje.'
'Danes na primeru IBM PC vidimo, da ni več najbolj pomembno kdo je proizvedel vse notranje komponente, temveč je važna arhitektura, filozofija, trženje.. Naši proizvajalci bi lahko že nehali prodajati domač računalnik, plod domačega znanja in razvoja, ker ta parola ni več prepričljiva.'
>>Celjski računalniški dnevi","http://www.dlib.si/listalnik/URN_NBN_SI_doc-XWZW0JPY/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_doc-XWZW0JPY/4/index.html "
85/73,Splošno,"Delo (06.06.1985, letnik 27, številka 130)",>>Srednja računalniška šola nima dovolj opreme in prostora,http://www.dlib.si/listalnik/URN_NBN_SI_doc-MGC4VWDR/16/index.html
85/74,Splošno,"Sobotna priloga (08.06.1985, letnik 27, številka 132)",">>So računalniki v šolah dobri za otroke ali ne?
'Neobvladljiv vdor računalnikov v šole. Standardizacija je uspela le v Veliki Britaniji in v Franciji, drugod pa prevladujejo Commodore 64, ZX Spectrum, Apple in razni domači računalniki. Pri nas 400 računalnikov na 140 srednjih šolah in 700 na okrog 400 osnovnih šolah. Predvsem imajo računalnike Commodore 64, uveljavlja pa se tudi Partner. Zavod za šolstvo vodi opremljanje in organizira tečaje za učiteljem razpisal pa je tudi natečaj za programsko opremo.'
'Za delo z računalniki bi bilo potrebno navdušiti učitelje in pripraviti primerne programe za posamezne predmete. Pripravo programov otežuje nekompatibilnost računalnikov. Potrebno je priskrbeti tudi dovolj literature in po možnosti omogočiti čim cenejši nakup računalnikov za učitelje.'
'Ni jasno ali računalnik povečuje otrokovo sposobnost razmišljanja in ustvarjalnosti. Vprašanje je ali bo še dodatno poglobil razlike med učenci. Nedvomna prednost računalnika pred večino drugih učnih pripomočkov je, da so aktivni medij in relativno poceni, ni pa zagotovila da ne bodo računalniki kot že več drugih pripomočkov obležali neuporabljeni.'
>>IDC v Avstriji
'Vloga predvsem razvojna in poslovna in ne toliko proizvodna. Podjetje pomeni navzočost v razvitem svetu in možnosti za izvoz na zahod, ki predstavljajo velik del vizije prihodnjega razvoja prodjetja.' 
>>Računalniki in učenje jezika","http://www.dlib.si/listalnik/URN_NBN_SI_DOC-RCPM4S1N/4/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_DOC-RCPM4S1N/8/index.html "
85/75,Splošno,"Delo (12.06.1985, letnik 27, številka 135)",">>Računalnica na trboveljski šoli
'Postavili 10 računalnikov, 5 Commodorjev 64 in 5 ZX Spectrumov, 10 zaslonov in kasetofonov, printer, pomožno opremo. Uporabljali jo bojo dijaki pri pouku računalništva.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-JS009RM1/16/index.html
85/76,Splošno,"Delo (15.06.1985, letnik 27, številka 138)",">>Iskra zmogljivosti in načrti
'Novo opremljeni center za računalniško načrtovanje mikroelektronskih vezij v Mikroelektroniki. Obvladujejo celoten ciklus izdelave modernih nbaročniških integriranih vezij. Najnovejši dosežek Iskra Delta pa Triglav.'
>>Spet poletni računalniški krožki na IJS.. že več kot dve leti.. veliko zanimanja",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-2FCD6MFL/2/index.html
85/77,Splošno,"Delo (18.06.1985, letnik 27, številka 140",>>Občina Šiška s pomočjo računalnika uspešno izterjuje davke,http://www.dlib.si/listalnik/URN_NBN_SI_doc-THONSAPB/6/index.html
85/78,Splošno,"Delo (20.06.1985, letnik 27, številka 142)",">>Technova 85 v Gradcu
>>V Integralu bodo kupili računalnik",http://www.dlib.si/listalnik/URN_NBN_SI_doc-FDXUF8U2/12/index.html
85/79,Splošno,"Delo (26.06.1985, letnik 27, številka 147)",>>Uporaba Sperry Univac 1100/60 v Železniškem gospodarstvu Ljubljana,http://www.dlib.si/listalnik/URN_NBN_SI_doc-MMCBYVG3/2/index.html
85/80,Splošno,"Delo (28.06.1985, letnik 27, številka 149)",">>O razvoju Iskre.. intervju z Radom Faleskinijem
'Smo v nenormalno težki situaciji.. Naša podjetja že predolgo delujejo z zategnjenim pasom. Ni predaha. Tekmujemo in primerjamo pa se s tujimi podjetji, ki so vsaj desetkrat večja od naših in poslujejo po kapitalističnih principih z zadostno podlago kapitala. Pri nas ves čas primanjkuje denarja.'
'Svet lahko živi brez nas, a mi bi morali biti sami sposobni razviti del tehnologije, ki povečuje produktivnost, zase.. na primer narediti nekaj računalnikov in čipov in programske opreme, narediti nekaj strojev za avtomatizacijo, del energetske opreme in komunikacij...'
'Pri nas ne moremo govoriti o svetovnem trgu.. zanj ne moremo ponuditi primernih proizvodov.. lahko le rečemo nekateri tuji trgi.. možnosti imamo na primer v Nemččiji, v Iranu, Bulgariji, Turčiji, Sovejetski zvezi..'
'Iskra je imela v letu 1984 sklenjenih 56 dolgoročnih sodelovanj, 7 primerov poslovno-tehničnega sodelovanja in le 2 nakupa materialnih pravic do tehnologije-licenc.. 1981-84 smo prodali 7 licenc.
>>O ameriških in japonskih čipih
'Na trgu poplava japosnkih polprevodnikov, zato so se vodilni ameriški proizvajalci že znašli v težavah. Zelo verjetno bodo ZDA izgubile boj za proizvodnjo čipov nove generacije. Ameriške tovarne imajo še nekaj prednosti v razvoju, v proizvodnji pa že izgubljajo. V aziji je v zadnjem letu začelo proizvajati čipe več kot 20 novih tovarn, cena se je zato drastično znižala, zaradi nekaterih drugi dejavnikov pa je računalniška industrija zastala.'
'V tej klimi jugoslovanska proizvodnja čipov nima nikakršnega smisla.'","http://www.dlib.si/listalnik/URN_NBN_SI_DOC-Y2RGAVV9/2/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_DOC-Y2RGAVV9/6/index.html "
85/81,Splošno,"Delo (29.06.1985, letnik 27, številka 150)
in Delo (01.07.1985, letnik 27, številka 151)",">>Težave proizvajalcev računalnikov, tudi Apple zapira tovarne
>>V Toplotni oskrbi Maribor bodo s pomočjo računalnika porabili manj energije
>>Uporaba računalnikov v proizvodnji Riko","http://www.dlib.si/listalnik/URN_NBN_SI_doc-GQU9TKY5/14/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_doc-M09QCJUU/2/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_doc-M09QCJUU/8/index.html "
85/82,Splošno,"Delo (03.07.1985, letnik 27, številka 153)",">>Računalniško voden distribucijski center v TAMu
'Skladiščni in upravljalski proces vodi in nadzoruje Iskra Delta 4850, ki prek 16 terminalov daje integralne podatke o stanju zalog, lokaciji delov in dnevnih potrebah.'
>>Prvih 50 gorenjevih Dialogov
'Namenili so jih delovnim organizacijam Gorenja in kupcem iz drobnega gospodarstva, zdravstva in upravne službe za testiranje sistemov, ki bodo ob delu izdelali uporabniški software. Stekla tudi proizvodnja tiskalnikov RGB 105, ki jih izdelujejo skupaj z Robotron in Birostroj. Letos naj bi izdelali 300 računalnikov, druga serija na trgu Septembra.'
>>ZOTK in gibanje Znanost mladini pripravljata tretjo poletno šolo računalništva
>>IBM pocenil nekatere računalnik za 20-28%","http://www.dlib.si/listalnik/URN_NBN_SI_DOC-EG9DXWMR/4/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_DOC-EG9DXWMR/6/index.html "
85/83,Splošno,"Delo (05.07.1985, letnik 27, številka 154)",">>Komunikacija prek računalniške konference
'Lahko nadomešča strokovne in drugačne sestanke.. komunikacijo prek pošte.. Pogosto namenjena izmenjavi podatkov med znanstveniki in razvojnimi delavci v evropski skupnosti. Podatek na ta način postane tudi dokument.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-KSU707AB/8/index.html
85/84,Splošno,"Delo (10.07.1985, letnik 27, številka 158)",">>Kuščer Štrbac - Uvodni članek iz redne serije člankov o računalništvu
'Prispevata jih avtorja knjige Ukročeni računalnik. Pri nas imajo strokovnjaki in univerzitetni delavci odpor do pisanja poljudnih člankov.'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-DI6JOMUC/8/index.html
85/85,Splošno,"Delo (11.07.1985, letnik 27, številka 159)",">>Priporočilo šolam za izbiro primerne računalniške opreme
'Komisija priporoča šola, da se odločajo med pnudbami IBM Intertrade in Iskra Delta. Gre za različne računalnike IBM PC in računalnika Partner in Iskra Delta 800. IBM ponudba je boljša a za devize, ponudba Iskra Delta pa za dinarje, zato so se odločili za obe ponudbi.'
>>Kuščer Štrbac - Mehanski stroj Charles-a Babbage-a","http://www.dlib.si/listalnik/URN_NBN_SI_doc-VRN08U4X/4/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_doc-VRN08U4X/10/index.html "
85/86,Splošno,"Delo (12.07.1985, letnik 27, številka 160)",>>Kuščer Štrbac - Jacquardove statve,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-2A2O1UYC/8/index.html
85/87,Splošno,"Delo (16.07.1985, letnik 27, številka 163)",>>Kuščer Štrbac - Od releja do čipa,http://www.dlib.si/listalnik/URN_NBN_SI_doc-FHW1J9XN/6/index.html
85/88,Splošno,"Delo (17.07.1985, letnik 27, številka 164)",>>Kuščer Štrbac - Vse manjši deli,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-BWA0IJOI/8/index.html
85/89,Splošno,"Delo (18.07.1985, letnik 27, številka 165)",">>Moj mikro izdal knjigo Mirko tipka na radirko
>>Kuščer Štrbac - Čipi
>>Trg zasičen z računalniki","http://www.dlib.si/listalnik/URN_NBN_SI_doc-8TRALTBN/8/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_doc-8TRALTBN/10/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_doc-8TRALTBN/16/index.html "
85/95,Splošno,"Delo (19.07.1985, letnik 27, številka 166)",">>Eureka pobuda za tehnološko Evropo
'Pobuda ni več le francoska.. Bela knjiga tehnološkega preporoda Evrope poziva k osvojitvi tehnološkega znanja tretje industrijske revolucije, ki jo vodijop predvsem ZDA in Japonska.'
>>Wargames in hekerji
>>Kuščer Štrbec - Informacija na dvojiški način","http://www.dlib.si/listalnik/URN_NBN_SI_doc-R0XWVBN8/2/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_doc-R0XWVBN8/8/index.html 
"
85/96,Splošno,"Sobotna priloga (20.07.1985, letnik 27, številka 167)",">>Porazno stanje vzdrževanja programske in strojne opreme pri nas!
'Solidna vzdrževalna služba, ki je na voljo vsak trenutek, je postala zelo pomembna. Uporabniki so nemočni.. imajo sicer vzvode za sankcioniranje daljših izpadov, zatekajo pa se tudi k nabavi več sistemov, ki jih lahko uporabijo ob izpadu. Pri nas mnogi proizvajalci samo prodajajo, vzdržujejo pa ne.'
'Po soglasju treh proizvajalcev je Gorenje odstopilo od pogodbe z Burroughs, računalnikov na tej točki še niso začeli proizvajati, Iskra pa je prenehal izdelovati licenčne CDC sisteme Iskradata 18 in 19, ostalo je cca.80 računalnikov, njihovo vzdrževanje pa je prevzela Iskra Delta. CDC nekaterih delov ne proizvaja več. Fujitsu se je umaknil iz Evrope, Iskra Delta ima velike težave z vzdrževanjem teh računalnikov, ki jih je sicer pri nas zelo malo, vendar imajo veliki računalnik Fujitsu Facom v Zavodu za statistiko.'
'Razmeroma malo pritožb leti na servisno službo IBM Intertrade. IBM ima nekaj več kot 520 sistemov v Jugoslaviji. Vzdrževanje je solidno in zanesljivo. Če rezervnega dela slučajno ni v skladišču v Ljubljani ga v nekaj urah pridobijo iz evropskega centra v Parizu. Strankam vedno dajo tri leta časa, da se odločijo za nakup novejšega računalnika, oziroma da potem poskrbijo za lastno vzdrževanje.'
'V letu 1981 je bilo v Jugoslaviji 1408 računalnikov z močjo večjo od 1000KB, 429 v Sloveniji, 417 na hrvaškem, 255 v Srbiji, 167 v Vojvodini, 65 v BIH, 51 v Makedoniji, 12 na Kosovu in 11 v Črni gori. Podatkov za 1983 še vedno ni.. podatke zbirajo z levo roko.'
'V Jugoslaviji 400-500 enot HP, ki jih vzdržujejo v zastopniškem podjetju Hermes. Rezervne dele dobijo iz Nemčije v 2-3 dneh.'
'Nezadovoljni tudi uporabniki sistemov Iskra Delta. Ne le zaradi zastojev dolgih nekaj dni.. obstajajo drastični primeri.. včasih računalnikov ne spravijo v red po več mesecev.. računalnik je recimo po servisu delal 2 meseca potem pa znova v izpadu kar celo leto! Nekateri profilirani uporabniki so privilegiranui.. Za vzdrževanje stranke sicer plačujejo lepe vsote denarja.. 5-12% vrednosti računalnika.'
>>O sprejemnih izpitih za računalništvo","http://www.dlib.si/listalnik/URN_NBN_SI_DOC-MBOPDPRJ/2/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_DOC-MBOPDPRJ/8/index.html "
85/97,Splošno,"Delo (23.07.1985, letnik 27, številka 168)",>>Kuščer Štrbec - Univerzalni računalniki,http://www.dlib.si/listalnik/URN_NBN_SI_doc-R19FMZ4I/8/index.html
85/101,Splošno,"Delo (25.07.1985, letnik 27, številka 170)",">>Kuščer Štrbac - Vhodne enote
>>Upadanje računalniške industrije zaradi zasičenosti trga, prodaja narašča v Evropi","http://www.dlib.si/listalnik/URN_NBN_SI_doc-IY9JC0SZ/10/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_doc-IY9JC0SZ/16/index.html "
85/102,Splošno,"Delo (26.07.1985, letnik 27, številka 171)",>>Kuščer Štrbac - Digitalni dialog,http://www.dlib.si/listalnik/URN_NBN_SI_doc-91Z4B4KN/8/index.html
85/103,Splošno,"Delo (30.07.1985, letnik 27, številka 174)",>>Kuščer Štrbac - Programiranje,http://www.dlib.si/listalnik/URN_NBN_SI_doc-N310NAWR/6/index.html
85/104,Splošno,"Delo (31.07.1985, letnik 27, številka 175)",>>Kuščer Štrbac - Programiranje,http://www.dlib.si/listalnik/URN_NBN_SI_doc-895L007I/8/index.html
85/105,Splošno,"Delo (01.08.1985, letnik 27, številka 176)",">>Kuščer Štrbac - Obdelava podatkov
>>49 terminalov za 1700 članski kolektiv v ETI Cerkno","http://www.dlib.si/listalnik/URN_NBN_SI_doc-WLHY3T4X/10/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_doc-WLHY3T4X/2/index.html "
85/106,Splošno,"Delo (02.08.1985, letnik 27, številka 177)",>>Kuščer Štrbac - Roboti,http://www.dlib.si/listalnik/URN_NBN_SI_doc-MINXQEW4/8/index.html
85/107,Splošno,"Sobotna priloga (03.08.1985, letnik 27, številka 178)",>>Roboti v Fiatu,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-BP12S0D0/8/index.html
85/108,Splošno,"Delo (06.08.1985, letnik 27, številka 180)",">>Računalnica v Centru usmerjenega izobraževanja Črnomelj
'Opremljena bo z opremo Iskra Delta in Gorenje.'
>>Kuščer Štrbac - Grafika",http://www.dlib.si/listalnik/URN_NBN_SI_doc-7QHHNHLU/4/index.html
85/109,Splošno,"Delo (08.08.1985, letnik 27, številka 182)",>>Kuščer Štrbac - Pripomoček pri izobraževanju,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-C10PJ0FC/10/index.html
85/110,Splošno,"Delo (09.08.1985, letnik 27, številka 183)",>>Kuščer Štrbac - Igrača in modna muha,http://www.dlib.si/listalnik/URN_NBN_SI_doc-LS1O4DJW/8/index.html
85/111,Splošno,"Delo (13.08.1985, letnik 27, številka 186)",>>Kovačič Turnšek - Odtujitev podatkov,http://www.dlib.si/listalnik/URN_NBN_SI_doc-EUECO1B7/6/index.html
85/112,Splošno,"Delo (14.08.1985, letnik 27, številka 187)",>>Hren - Avtomatizirana pisarna,http://www.dlib.si/listalnik/URN_NBN_SI_doc-A5VVGXPM/8/index.html 
85/113,Splošno,"Delo (15.08.1985, letnik 27, številka 188)",">>Jakovljevič - Vodenje proizvodnje
>>Računalniki v pravosodnem sistemu","http://www.dlib.si/listalnik/URN_NBN_SI_doc-JGEU90XX/10/index.html 
http://www.dlib.si/listalnik/URN_NBN_SI_doc-JGEU90XX/12/index.html "
85/114,Splošno,"Delo (16.08.1985, letnik 27, številka 189)",>>Kovačič - Računalniki v bankah,http://www.dlib.si/listalnik/URN_NBN_SI_doc-KY1XSG5Q/8/index.html
85/115,Splošno,"Delo (20.08.1985, letnik 27, številka 192)",>>Zupančič - Računalniki v živinoreji,http://www.dlib.si/listalnik/URN_NBN_SI_doc-XMFQH9OE/6/index.html
