ŠIFRA,VRSTA,ČLANEK,VSEBINA,LINK
70/01,Seznam,"MERX Vestnik (November 1970, Leto 6, Številka 7) in 
Merx vestnik (1970, letnik 6, številka 6)",">> Mehanografija
'V sami Sloveniji je visoka mehanografija stara približno 15 let.Prvi mehanografski stroji so bili v TAM-u Maribor, nadalje Litostroju Ljubljana, Železarni Jesenice itd. V Celju so do sedaj instalirani trije sistemi in sicer kot največje v podjetju EMO IBM 360/25, v tovarni AERO 360/20 in v Zavodu za napredek gospodarstva 360/20.'
'V naslednjih letih bo podjetje moralo postopno preiti na visoko mehanografijo.. v čim krajšem času postavimo program dela, ki je vezan s strojno obdelavo. Poskusna vpeljava obdelave podatkov v poslovalnici Agropromet v letošnjem letu..  dobri rezultati koristni za poslovnico in nove smernice za podjetje''nakup mehanografskih sredstev Nixdorf'",https://www.dlib.si/stream/URN:NBN:SI:DOC-NFPV9T00/2c4e4afd-5612-440b-b53e-0d7b391e3874/PDF
69/43,Seznam,"Delo (02.01.1969, letnik 10, številka 357)",>>Oglas Zavod SRS za Statistiko za organizator/programer za pripravo in obdelavo podatkov v RRC,https://www.dlib.si/listalnik/URN_NBN_SI_doc-LAPCDFHU/20/index.html
69/42,Seznam,"Delo (06.04.1969, letnik 11, številka 94)",">>Oglas Balkanija predstavništvo za Bull GE v Ljubljani
'Programer za elektronski računalnik Bull GE Gamma 50, elektrotehnika za vzdrževanje elektronskega računalnika in mehanografskih strojev'",https://www.dlib.si/listalnik/URN_NBN_SI_DOC-23M8XTEF/4/index.html
69/41,Seznam,"Delo (25.06.1969, letnik 11, številka 172)",">>ECM Maribor
'Razpravljali so tudi o zahetvi Marles, da bi osamosvojil oddelek za mehanografijo, v katgerega je tudi Marles vložil del denarja'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-3O44TPT6/6/index.html
69/40,Splošno,"Delo (09.10.1969, letnik 11, številka 277)",>>Mednarodni simpozij o elektronskem obdelovanju podatkov na Bledu,http://www.dlib.si/listalnik/URN_NBN_SI_doc-X2JSI95T/index.html
69/39,Seznam,"Delo (12.07.1969, letnik 11, številka 188)",Novoteksu v tako pestri in obsežni proizvodnji elektronski računalnik dobro služi',http://www.dlib.si/listalnik/URN_NBN_SI_doc-VGHMFVOH/2/index.html
69/38,Javna uprava,"Delo (26.03.1969, letnik 11, številka 83)",>>SDK evidenco in obračunavanje prometnega davka bo kmalu zmogel samo še elektronski računalnik,http://www.dlib.si/listalnik/URN_NBN_SI_doc-SYRDEC2J/2/index.html
69/37,Seznam,"Delo (09.05.1969, letnik 11, številka 125)","Železarna Ravne uvedla vrsto ukrepov, na podlagi katerih bodo dobili stalen dotok dokumentacije, ki bo osnova za obdelavo podatkov na visoki mehanografiji'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-09CQYLOA/2/index.html
69/36,Javna uprava,"Delo (01.03.1969, letnik 11, številka 58)",">>Uvajanje znanosti in moderne organizacije dela v proizvodnjo
'Pri uvajanju visoke mehanografije v gospodarstvu je čutiti pomanjkanje družbenega dogovora. Uvažamo različne mehanografske sisteme, katerih vsah zahteva seveda tudi različne vrste programiranja in izobraževanja kadrov'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-OTW1O2V4/2/index.html
69/35,Seznam,"Tekstilec (1969, letnik 12, številka 9)",>>V Novoteksu napredek zaradi uporabe elektronske obdelave podatkov,http://www.dlib.si/stream/URN:NBN:SI:DOC-24ZI0H0F/251020ed-3795-42c3-8515-14ad56461980/PDF
69/34,Seznam,"Dolenjski list (23.10.1969, letnik 20, številka 43)",">>Krka včeraj in danes
'Investicija za ureditev centra za avtomatizirano obdelavo podatkov. Z mehanografijo-novi IBM sistem-bo delo tovarne zelo modernizirano in olajšano.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-NC5DGDTN/96047ca6-88aa-47cc-9ad7-93b5f1856d95/PDF
69/33,Seznam,"Delo (25.01.1969, letnik 11, številka 23)",">>Mehanografija na pohodu
'Ob podjetju Novoteks se še 3 podjetja pripravljajo na elektronsko obdelavo podatkov. Krka bo kot kaže kmalu uvedla tako obdelavo, zlasti za vse proizvodne posle'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-ZM4OQPNF/14/index.html
69/32,Javna uprava,"Tedenska tribuna (25.09.1969, letnik 17, številka 39)",>>PTT.. v Sloveniji treba nemudoma ustavit novo vključevanje avtomatskih central in priključkov,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-4S5J4BI4/index.html
69/31,Javna uprava,"Delo (05.11.1969, letnik 11, številka 303)",">>Posvet o uvajanju elektronskih sistemon v našo javno upravo
'dr.Lado Vavpotič''Cene sredstev presegajo potrebe in možnosti, edina možnost je zato uvedba elektronskih centrov, ki bi se povezovali z istovrstnimi centri na državni ravni''uvedba avtomatske obdelave podatkov ni združkjiva z dosedanjo organizacijo''aop bi lahko uporabljali za register prebivalstva z vsemi potrebnimi evidencami in kartotekami, pri finančnih in davčnih službah, pri problematiki gradbeništva in urbanizma vključno s katastrom, v dokumentacijski službi, pri uporabi znanstvenih metod in kibernetičnih modelov pri upravnem delu'
'potrebne bodo obširne študije preden se bomo odločili za sistem, posebna pozornost pa izobraževanju kadra'
>>Članek o Nordungu",http://www.dlib.si/listalnik/URN_NBN_SI_doc-KRHVP28T/2/index.html
69/30,Seznam,"Delo (18.01.1969, letnik 11, številka 16)",">>Prvi mehanografski stroj v Gorici.. Splošno gradbeno podjetje naročilo iz Nemčije
>>Oglas Prehrana-Emona za programerja IBM 360/30",http://www.dlib.si/listalnik/URN_NBN_SI_doc-UFVPB7VN/14/index.html
69/29,Seznam,"Delo (16.10.1969, letnik 11, številka 284)","SPISEK PODJETIJ, KI NAJ BI V LJ IMELA ELEKTRONSKI RAČUNALNIK JE ZELO VPRAŠLJIV IN SE NE DA NANJ ZANAŠATI. ZVENI MORDA BOLJ KOT SEZNAM PODJETIJ, KI SO UPORABLJALA ELEKTRONSKI RAČUNALNIK IN NE SAMO TISTA, KI SO GA IMELA V LASTI
>>Ljubljana takoj za Beogradom po opremljenosti z računalniki
'V Jugoslaviji 1967 samo 98 elektronskih računalnikov, 1968 pa 122, v prvi polovici 1969 pa 137'
'Ljubljana je z 24 takoj za Beogradom 38 in pred Zagrebom 20'
'Srbija 51, Slo 39, HR 34, BIH 6, Mak 5, ČG 2'
'Podjetja v Ljubljani: Emona=Prehrana??, DES, DOM??, Elektro, Iskra=Zavod za avtomatizacijo??, KBH Ljubljana, Lesnina??, Litostroj, Metalka, IJS??, Pletenina, RSNZ??nemogoče, RTV Ljubljana, Sadje-Zelenjava=Emona??, Saturnus, Slovenijales, SDK, Termika, Tobačna tovarna, Zavod za statistiko??nemogoče, Železniško transportno podjetje' OČITNO NAVAJA PODJETJA, KI SO UPORABNIKI, TO NE POMENI, DA SO IMELI LASTEN RAČUNALNIK!!!",http://www.dlib.si/listalnik/URN_NBN_SI_doc-XB3AZBSR/18/index.html
69/28,Seznam,"Delo (07.11.1969, letnik 11, številka 305)",">>Rezultati avtomatske obdelave podatkov v podjetju Dom od 1967
'Dom je soustanovitelj mehanografskega centra, ki razpolaga z elektronskim računalnikom IBM 360/20, denar zanj pa je prispevalo deset ljubljanskih podjetij med drugimi Lesnina, Slovenijales in Rog.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-FDJBB25N/26/index.html
69/27,Seznam,"Delo (14.09.1969, letnik 11, številka 252)","V Elektro Maribor predviden prehod na obračun električne energije z IBM strojem, ki bo delal za celotno slovensko distribucijo električne energije.'
'Oglas: Prehrana'(kasneje Emona) išče 2 operaterja in programerja za IBM 360/30'
'Oglas: Meblo išče vodjo elektronsko računskega centra IBM'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-I3RQX5P8/4/index.html
69/26,Seznam,"Delo (14.09.1969, letnik 11, številka 252)",">> Meblo 1968 začel s pripravami, zdaj uvaja IBM sistem, druga podjetja v regiji se zanimajo za sodelovanje",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-E0C70FUE/8/index.html
69/25,Seznam,"Delo (10.12.1969, letnik 11, številka 335)",">>Računalnik IBM 360/20 v Muri
'Velika pridobitev za Muro in celotno pomursko gospodarstvo. Samo pri nabavi surovin naj bi občutno prihranili po zaslugi natančnega načrtovanja.. poslovanje bo bolj ažurno.'
>>Elektronski center z IBM 360/30 v Metalki
'120 računalnikov v Jugoslaviji glede na stanje v razvitih državah še zdaleč ne zadošča za naše gospodarstvo, seveda je drugo vpršanje koliko so izkoriščeni. Nekje naveden podatek 30%.. Metalkin center zaposlen 240 ur mesečno, v letu 1970 pa se bo z novimi programi ta čas še povečal. Prištejemo lahko še 100 ur priprav. Delno obdelamo okrog 1000 faktur in s tem zabeležimo vse elemente prodaje, od stanja računov do stanja zalog.'","https://www.dlib.si/listalnik/URN_NBN_SI_DOC-2T6KA4DO/6/index.html
https://www.dlib.si/listalnik/URN_NBN_SI_DOC-2T6KA4DO/20/index.html"
69/24,Seznam,"Delo (08.03.1969, letnik 11, številka 65)",">>Ogled IBM 360/40 v Zagrebu.. Zanj se zanima KBH Ljubljana, ki ga namerava vpeljati naslednje leto. NEREALIZIRANO? IBM 370/145 z možnostjo terminalskih povezav in vzpostavitvijo le teh v ljubljanskih poslovalnicah leta 1971.",http://www.dlib.si/listalnik/URN_NBN_SI_doc-YRLX6X3S/12/index.html
69/23,Seznam,Brestov obzornik 1969 št.12,>>Misli uhajajo na komaj naročeni IBM 360/25. Začetek 1970.,https://www.kjuc.si/wp-content/uploads/2015/06/brestov-obzornik_1969-12.pdf
69/22,Seznam,"Koroški fužinar (25.08.1969, letnik 19, številka 3)
in Koroški fužinar (27.11.1969, letnik 19, številka 4)",">>Analiza na Zuse Z-23, IBM 360/30 in 1130",https://www.dlib.si/stream/URN:NBN:SI:DOC-6G2PUZO3/775588a4-7e19-43cb-9bc3-13d5699c6de0/PDF
69/21,Seznam,"Primorski dnevnik (14.11.1969, letnik 25, številka 7458)",">>Investicijski biro Trbovlje
'..lasten računski sektor z elektronskim računalnikom IBM 1130..'
'..bo torej prva projektivna organizacija v Sloveniji in morda v državi, ki bo vse statične račune ter račune cestnega telesa in priključkov projektirala z računalnikom.''Z novim računalnikom, ki bo 41. v Jugoslaviji...'
",https://www.dlib.si/stream/URN:NBN:SI:DOC-NWEOY7QI/e32d0c9f-022e-413f-80d5-4135d63b183d/PDF
69/20,Seznam,"Hmeljar (1969, letnik 23, številka 8)",>>IBM360/20 za Kombinat Žalec,https://www.dlib.si/stream/URN:NBN:SI:DOC-WT5E6548/17248335-defa-44b8-83c9-476687084bff/PDF
69/19,Seznam,"Glas (22.02.1969, letnik 22, številka 15)",>>IBM360/20 za Peko,https://www.dlib.si/stream/URN:NBN:SI:DOC-97U8ERR8/f7296e9d-66ed-4790-b40f-b11677172d67/PDF
69/18,Seznam,"Dolenjski list (23.10.1969, letnik 20, številka 43)",>>Philips Data Pionir Novo mesto,https://www.dlib.si/stream/URN:NBN:SI:DOC-NC5DGDTN/96047ca6-88aa-47cc-9ad7-93b5f1856d95/PDF
69/17,Javna uprava,"Dolenjski list (09.10.1969, letnik 20, številka 41)",">>Marca letos tudi CDC 3300
'Želimo si, da bi časniki pomagali, da bi stroj še bolj prišel do izraza, da bi ga uporabili tudi tisti, ki zdaj skoraj ne vedo zanj'
'Razen ljubljanskega mestnega sveta in mariborske občinske skupščine se druge slovenske občine zanj skoraj ne zanimajo''Javne služne niso dovolj pripravljene, kataster je iz časa Marije Terezije'
'Razen Iskre in IJS se računalnika ne poslužuje nobena druga organizacija'
'Računalnik obdeluje tudi republiško statistiko'
'Računalnik je prilagojen za področja kot so obračun osebnega dohodka, kataster, register prebivalstva, materialno poslovanje podjetij, dokumentacija in vseh mogočih statistik, pregledov, diagramov'
'Marsikatero podjetje je pravi čas spoznalo prednosti računalnikov in so si kupili m anjše stroje, ki so jih namenili lastnim potrebam, tudi nekatere občinske skupščine, pri tem so pozabili, da majhen stroj rešuje majhne naloge. Da potrebuje za majhen stroj organizator/programer več časa, da pripravi podatke. Marsikje so na strokovnjake sploh pozabili in stroji niso izkoriščeni'
'Načrtujemo, da bi v različnih krajiih Slovenije pri naročnikih priklopili terminale preko katerih bi potrošniki centra posredovali podatke po telefonski liniji in bi nazaj prejemali obdelane podatke'",https://www.dlib.si/stream/URN:NBN:SI:DOC-EM4VS2IQ/34777689-1763-4d96-9fbc-de495e4de241/PDF
69/16,Seznam,"Dolenjski list (11.09.1969, letnik 20, številka 37)",>>Philips Data 8000 16K za Novoteks,https://www.dlib.si/stream/URN:NBN:SI:DOC-WFTYLGZ6/e61dede7-fb0c-4bc7-9628-6e1ce7e9efaa/PDF
69/15,Seznam,"Emajlirec (1969, letnik 13, številka 11)",">>IBM360/25 za EMO... + Železarna Štore, Kovaško industrija Zreče in Kovinotehna Celje",https://www.dlib.si/stream/URN:NBN:SI:DOC-C7KB9P47/ca40b81e-f8f7-40fc-a5f4-97197bab170a/PDF
69/14,Seznam,"Delo (17.12.1969, letnik 11, številka 342)",">>Zasnova Centra za avtomatsko obdelavo Maribor
'Ekonomski center Maribor v sodelovanju z lokalnimi podjetji.''V Mariboru in okolici 10% vseh računalniških sistemov.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-77EJUR2L/6/index.html
69/13,Seznam,"Delo (16.12.1969, letnik 11, številka 341)",>>IBM1130 Trbovlje+,http://www.dlib.si/listalnik/URN_NBN_SI_doc-FZOG6KOV/20/index.html
69/12,Splošno,"Delo (21.11.1969, letnik 11, številka 319)",">>Beograd IBM
        'Zvezni zavod za statistiko dobil nov IBM 360/50, ki sodi v vrh elektronike na svetu.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-6DP5907B/16/index.html
69/11,Seznam,"Delo (25.10.1969, letnik 11, številka 293)",">>OECD
        'Pri nas poznamo skoraj izključno IBM elektronske računalnike.'
        'Bolje se kot organizatorji dela z računalnikom obnesejo ekonomisti kot tehniki!'
        'Slovenska slabost je da so nekateri računalniki dvakrat preveliki in predragi'
        'Pohvala skupnim nakupom' 'Ogledali so si 8 elektronskih centrov' 'najboljša TAM in Metalka'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-F1LHSK4U/2/index.html
69/10,Seznam,"Delo (15.10.1969, letnik 11, številka 283)",">>Računalnik v vsako banko
        'KBH Ljubljana in druge banke so pretežno že opremljene z elektronskimi računalniki.''V Zagrebu so prav zaradi aktualne problematike stanovanjskih kreditov začeli obdelovati elektronsko.. vsaka poslovalnica pa ima tudi svoje stroje, ki so povezani s centralnim elektronskim računalnikom v bančni centrali'
>>IBT Trbovlje ustanavlja raziskovalni oddelek, računalnik 1130?",http://www.dlib.si/listalnik/URN_NBN_SI_doc-U85EDVNO/24/index.html
69/09,Seznam,"Sobotna priloga (04.10.1969, letnik 11, številka 272)","64 je bilo komaj 3% industrijske opreme elektronske!'
        '65 sta TAM in FKS-Fabrika kablova Svetozar dobila IBM1401'
        'Šele 68 so dobršen del razstave zasedli računalniki, ki so bili leto prej senzacija'
        'Prepričanja o pomenu elektronike kot sinonimu napredka ne delijo vsi gospodarstveniki..'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-5SK3RI67/index.html
69/08,Splošno,"Delo (25.05.1969, letnik 11, številka 141)",>>Mladinska knjiga elektronski center za obdelavo podatkov OGLAS,http://www.dlib.si/listalnik/URN_NBN_SI_doc-756K3S3V/4/index.html
69/07,Šolstvo/Znanost,"Delo (06.02.1969, letnik 11, številka 35)",">>Šolstvo
	'Z začetkom 1970 bi se začela strojna obdelava osebnih dohodkov v srednjih šolah.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-9DQ4TFQN/4/index.html
69/06,Seznam,"Delo (18.01.1969, letnik 11, številka 16)",">>Peko računalnik 
	'Večina sredstev bo šla za plačilo računalnika, ki so ga naročili že lani.'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-UFVPB7VN/16/index.html
69/05,Seznam,"Tržiški tekstilec (1969, letnik 10, številka 8)",>>Razprava o nakupu računalnika.,http://www.dlib.si/stream/URN:NBN:SI:DOC-K6MW50CE/b53e87cc-3e8e-4d9d-b016-ee717028ceb7/PDF
69/04,Seznam,"Iskra (1969, letnik 8, številka 45)",>>120 računalnikov v Jugoslaviji!,http://www.dlib.si/stream/URN:NBN:SI:DOC-9THI4QVZ/708663c7-bf63-4d09-81c2-68eaa6b41e46/PDF
69/03,Seznam,"Naša smučina (1969, letnik 8, številka 10)",>>Elan namera o nakupu IBM sistema,http://www.dlib.si/stream/URN:NBN:SI:DOC-XGPORWJG/0599553b-38e7-4082-a83c-a567128b1f7c/PDF
69/02,Šolstvo/Znanost,"Katedra (1969, letnik 8, številka 8)",>>Namera o nakupu računalnika Višja Tehniška šola Maribor.,http://www.dlib.si/stream/URN:NBN:SI:DOC-B66EEMXW/03a50835-7ef1-4e0d-9da2-80c5d3716fbf/PDF
69/01,Seznam,"Aluminij (april 1969, letnik 7, številka 4)","V Jugoslaviji imamo do sedaj okrog 100 montiranih elektronskih računalnikov
        samo v Beogradu montirano 26 računalnikov.'",http://www.dlib.si/stream/URN:NBN:SI:DOC-PMBW7Y5P/0a626524-e8d2-43db-96a7-25b043ee77ca/PDF
68/28,Seznam,"Delo (24.12.1968, letnik 10, številka 350)",">>IBM stroji za nekater mariborska podjetja
'Intertrade bo nabavil elektronski stroj IBM za podjetja Metalna, Gradbeni šolski center, Stavbar, Tehnogradnje, Elektrokovina.'TU GRE SKORAJ SIGURNO ZA IBM 360/40, KI SO GA NAROČILI SKUPAJ V ECM.. DOBILI PA ŠELE 1971.",https://www.dlib.si/listalnik/URN_NBN_SI_doc-YELPVJ5B/2/index.html
68/27,Seznam,"Delo (10.11.1968, letnik 10, številka 308)",">>Mehanografski center prodaja stroje
'2xIBM 420, IBM 602-A, IBM 557, IBM 519 in 2xIBM 82.' TO BI MORALI BIT STROJI, KI SO JIH  PREJ UPORABLJALI V PREDHODNIKU CENTRA V ROGU.",https://www.dlib.si/listalnik/URN_NBN_SI_doc-M7ZQ0EFP/10/index.html
68/26,Splošno,"Delo (20.05.1968, letnik 10, številka 137)",">>Sodelovanje Bull GE in Tesla
'Francija, Britanija, Nemčija in Japonska naj bi do sredine sedemdesetih zgradile svoje računalniške industrije. Trg naj bi se v naslednjih letih širil za 25% letno, toda na 80% trga že gospodarijo ameriška podjetja, zlasti IBM. Ameriški tekmeci IBM silijo v Evropo, ker imajo v ZDA malo možnosti. Francija, Britanija in Nemčija imajo vključenih približno po 2000 računalnikov. V Evropi so za razliko od ZDA glavni kupci državne ustanove, ki pa najraje kupujejo od domačih proizvajalcev. Po drugi strani vlade naročajo predvsem velike računalnike, na tem trgu pa je predvsem močen IBM.'
'Evropski proizvajalci lažje prodirajo z manjšimi sistemi za poslovno uporabo. Še vedno se vrstijo pobude za združevanje, a neuspešno.. uspelo le pri združitvi manjših proizvajalcev v Britaniji. Pri prodoru v Vzhodno Evropo zdaj prednjači francoski Bull.'",https://www.dlib.si/listalnik/URN_NBN_SI_doc-8I395995/4/index.html
68/25,Splošno,"Iskra (1968, letnik 7, številka 10)",">>Vključitev mariborske omrežne skupine in zgodovina
''",https://www.dlib.si/stream/URN:NBN:SI:DOC-U65EY1NL/f524a10f-3b69-41be-a1df-f499153d5e8a/PDF
68/24,Splošno,"Iskra (1968, letnik 7, številka 4)",">>Letos manj del a nekaj večjih
'Montaža dveh avtomatskih telefonskih central v Beogradu, ki bosta imeli zmogljivost po 10.000 telefonskih priključkov. V Ljubljani bodo montirali, oz. modernizirali telefonski promet z 12.000 novi mi priključki, medtem ko bodo v Novem Sadu dve centrali s po 2.000 priključki, a v Skopju razširili zmogljivo sti za nadaljnjih 4.000 pri ključkov. Razen naštetih več jh nalog, bodo letos dokončali še montažo telebani, na prav na progah Sarajevo-Plode, Zagreb-Rijeka in Jesenice-Zidani most.'",https://www.dlib.si/stream/URN:NBN:SI:DOC-CEBB2FGK/e12afaf0-040f-4ad7-88e5-15a583bb44f4/PDF
68/23,Splošno,"Iskra (1968, letnik 7, številka 3)",">>Razširitev in modernizacijo telefonskega omrežja na Gorenjskem
'Modernizacija v kapaciteti 4760 priključkov.'",https://www.dlib.si/stream/URN:NBN:SI:DOC-WQ9PCS8K/45096942-3997-45c4-96c9-80e9bc0f242c/PDF
68/22,Seznam,"Iskra (1968, letnik 7, številka 36)",">>Nov elektronski računski center v Iskri
'V teku priprave za otvoritev centra, nakup računalnika financirajo Republiški izvršni svet, IJS z Univerzo v Ljubljani in Iskra. Organizacija z več solastniki je bila zapletena, priprave pa dolgotrajne in obsežne. S skromnimi sreddstvi je burnemu razvoju težko slediti samostojno, zato smo se naslonili na podjetje CDC s kooperacijsko in zastopniško pogodbo. O podjetju CDC.. Izdeluje celoten asortiman računalnikov, posebej pa je orientirano na izdelavo velikih računalnikov.. Procesni CDC 1700, srednje veliki iz serije 3000, veliki iz serije 6000.. izdelujejo tudi vse vrste perifernih enot. Podjetje je vključeno v ameriški vladni program in izdeluje vojaške sisteme.'
'Tovarna inštrumentov v Horjulu že leto dni izdeluje sestavne dele za računalnike, v teku je izbira finalnega izdelka CDC, ki bi ga proizvajali.'
'Računalnik CDC 2100 je eden izmed največjih sistemov doslej nameščenih v Jugoslaviji. Računalnik CDC 3300 je zelo podoben vendar dopušča velike razširitve. Oba sta projektirana za obdelavo poslovnih in znanstven-tehničnih nalog. Periferne enote predstavljajo dve tretjini investicije in vključujejo čitalnik kartic in papirnega traku, luknjalnik kartic in traku, vrstični tiskalnik in risalnik, 4 enote magnetnih trakov, 2 enoti magnetnih diskov.'
'Na začasnem 2100 bo možno izpopolnjevanje kadrov, testiranje in javne demonstracije programov.. ob dobavi večjega 3300 se samo zamenja centralna enota. Ekipe, ki bodo pripravljale obdelave bodo ločene za vsakega soustanovitelja, center pa bo več ali manj samostojna enota z ekipo, ki bo skrbela za nemoteno delovanje.'",https://www.dlib.si/stream/URN:NBN:SI:DOC-0OEOO15Y/95006257-c827-4e13-9d43-51900b4feee1/PDF
